event_type,crowd_size,duration_hours,risk_level,impact_score
others,709,2.183194429241795,Medium,10.89
accident,564,1.779251519780071,Low,8.34
vehicle_breakdown,86,1.088846990738621,Low,3.17
vehicle_breakdown,124,1.1280585854845342,Low,7.25
vehicle_breakdown,82,1.1986330036907276,Low,3.28
vehicle_breakdown,75,1.0733580294241825,Low,3.15
vehicle_breakdown,96,1.0671912337283556,Low,7.16
road_conditions,1176,2.1274358942594866,High,16.3
accident,785,2.269196720640063,Medium,13.05
vehicle_breakdown,88,1.1379561353431618,Low,3.23
vehicle_breakdown,123,0.9787452250052906,Low,3.1
construction,609,6.021142525970911,Medium,14.63
vehicle_breakdown,79,1.0024726576439915,Low,3.08
construction,474,6.3154489294693565,Medium,14.79
vehicle_breakdown,73,1.1297740729348136,Low,7.2
vehicle_breakdown,119,0.9702644559586415,Low,8.09
vehicle_breakdown,98,0.9230773618044306,Low,3.02
vehicle_breakdown,102,1.0408093999226335,Low,3.14
vehicle_breakdown,108,0.8439972221575736,Low,6.95
construction,362,5.377519574981599,Medium,13.74
vehicle_breakdown,82,1.0639721491103034,Low,8.15
pot_holes,128,0.8022693868952463,Low,2.93
vehicle_breakdown,73,0.9583979984031086,Low,7.03
vehicle_breakdown,106,1.0410444203671758,Low,7.15
vehicle_breakdown,127,0.8814577821699373,Low,3.01
vehicle_breakdown,97,1.1290756410780283,Low,3.23
tree_fall,1086,2.113131682306932,Low,7.2
accident,833,2.351747794749067,Low,9.18
vehicle_breakdown,110,1.0704850574799132,Low,3.18
vehicle_breakdown,91,1.068955219260115,Low,3.16
others,929,2.1238150611792705,Low,7.05
vehicle_breakdown,110,1.067632763006295,Low,3.18
vehicle_breakdown,76,0.9678493917442772,Low,7.04
vehicle_breakdown,118,1.1950726324716692,Low,3.31
vehicle_breakdown,87,1.1734119888048933,Medium,12.26
vehicle_breakdown,80,0.8473607620975592,Low,6.93
vehicle_breakdown,110,0.8124660885311129,Low,7.92
vehicle_breakdown,100,0.8302582744589173,Low,6.93
accident,877,1.978091323656532,Low,8.86
vehicle_breakdown,118,0.8070925139325799,Low,6.93
vehicle_breakdown,107,0.9632308621210524,Low,3.07
construction,642,6.094511191706975,Medium,14.74
accident,944,1.6788290437547886,Low,8.62
accident,585,2.1163836642606713,Low,8.7
accident,1026,2.2299085511257055,Low,9.26
vehicle_breakdown,125,1.0902084888787962,Low,7.22
vehicle_breakdown,112,0.8840772191481349,Low,7.0
others,1283,1.6221372404113428,Medium,10.91
vehicle_breakdown,98,0.9874585167404631,Low,3.09
vehicle_breakdown,93,0.8916263989802035,Low,2.98
construction,412,6.034437000101043,Medium,14.45
vehicle_breakdown,109,1.0181486910992126,Low,3.13
vehicle_breakdown,121,0.8264820525485075,Low,2.95
construction,559,5.37211865039584,Medium,13.93
others,1152,1.9277118192880285,Low,7.08
vehicle_breakdown,105,1.0478255011882818,Low,8.15
vehicle_breakdown,105,0.9607968978203573,Low,7.07
others,734,2.16489778668275,Low,6.9
others,1249,1.6358156282742737,Medium,10.88
construction,508,6.101127555871534,Medium,14.61
vehicle_breakdown,86,1.0252811190305986,Low,7.11
others,846,1.7095427818944788,Medium,10.56
vehicle_breakdown,95,0.9582903776748164,Low,7.05
vehicle_breakdown,122,0.8817113750416393,Low,3.0
vehicle_breakdown,95,0.9346491027876697,Low,3.03
public_event,6164,5.772707861829063,Medium,19.94
vehicle_breakdown,70,1.1061711205881462,Low,7.18
vehicle_breakdown,105,1.085205685870383,Low,3.19
vehicle_breakdown,109,1.1052573300657174,Low,3.21
vehicle_breakdown,129,1.1404852843793747,Low,3.27
pot_holes,89,1.1772239733165226,Low,7.27
others,1262,2.145275359898811,Medium,11.41
vehicle_breakdown,87,0.8850562597418298,Low,6.97
vehicle_breakdown,79,0.9847647227427885,Low,7.06
others,970,1.8545512678833271,Medium,10.82
pot_holes,75,1.0584579530158362,Low,7.13
vehicle_breakdown,92,1.1068876171597208,Low,3.2
vehicle_breakdown,107,1.0856907083730472,Low,3.19
construction,572,6.4664556130419815,Low,11.04
others,1257,2.036449450721732,Low,7.29
accident,876,2.2189080366616096,Medium,13.09
others,1218,2.1006205511207323,Medium,11.32
vehicle_breakdown,116,0.9069022226255278,Low,3.02
vehicle_breakdown,123,0.8109339515603011,Low,6.93
vehicle_breakdown,102,1.0465508126819922,Low,7.15
public_event,5705,5.677620528549616,High,23.38
construction,614,5.17849164462501,Low,9.79
construction,508,5.505484827251848,Low,10.01
public_event,5039,4.801681456416988,High,22.84
vehicle_breakdown,98,0.8400764764464114,Low,2.94
accident,588,1.673122773693668,Low,8.26
accident,690,2.277221527718118,Low,8.97
vehicle_breakdown,125,1.17416111617384,Low,3.3
vehicle_breakdown,99,1.0759724244272915,Low,7.17
vehicle_breakdown,86,1.0755543931734215,Low,7.16
vehicle_breakdown,122,0.849976294504975,Low,2.97
construction,582,5.22808500201219,Medium,14.81
public_event,5955,4.844590178398397,High,23.8
construction,422,6.3649154357909685,Low,10.79
vehicle_breakdown,75,1.0885999147638021,Low,7.16
construction,378,6.036156094852059,Medium,14.41
accident,827,1.8013497327461556,Low,8.63
construction,645,6.969793696272891,Medium,15.61
vehicle_breakdown,99,0.9208232246585765,Low,7.02
vehicle_breakdown,120,0.837558249615115,Low,6.96
others,836,1.6893653633018277,Low,6.53
vehicle_breakdown,101,0.9800619777440295,Low,3.08
others,838,2.360877663650797,Low,7.2
water_logging,835,4.011439063679698,Low,8.85
construction,532,6.345718723317491,Medium,15.88
vehicle_breakdown,100,1.0776028217341995,Low,7.18
vehicle_breakdown,95,1.1140018855240652,Low,3.21
vehicle_breakdown,125,0.9332995815430849,Low,7.06
vehicle_breakdown,93,1.0741900575645942,Low,3.17
construction,534,6.0464183680329056,Low,10.58
vehicle_breakdown,74,1.0024075733915214,Low,7.08
others,1208,1.9278787158331288,Medium,11.14
accident,601,2.240105941487447,Low,8.84
construction,443,6.123503260603792,Medium,14.57
vehicle_breakdown,100,1.0134013842078873,Low,7.11
vehicle_breakdown,110,0.8391252088203066,Low,2.95
vehicle_breakdown,113,0.9911416552696215,Low,7.1
vehicle_breakdown,85,0.9181289659490621,Low,3.0
vehicle_breakdown,72,1.1624479735062077,Low,8.23
others,1169,1.7545699198223372,Medium,10.92
others,802,1.7174810306954167,Medium,10.52
construction,493,5.050331997625944,Medium,13.54
procession,5185,6.976983685419095,High,24.16
vehicle_breakdown,114,0.8468854297330063,Low,2.96
vehicle_breakdown,92,0.9320148120863628,Low,7.02
construction,461,5.495811207737852,Low,9.96
vehicle_breakdown,110,0.8762856953121028,Low,6.99
vehicle_breakdown,116,1.018061059213036,Low,3.13
vehicle_breakdown,109,1.1824006900581385,Low,3.29
vehicle_breakdown,105,0.8901091223502506,Low,3.0
vehicle_breakdown,89,1.0406520953298775,Low,7.13
construction,632,6.813850244267224,Low,11.45
vehicle_breakdown,91,0.8185374092035571,Low,2.91
others,1096,2.0879559891801422,Low,7.18
others,1283,1.999843059447617,Medium,11.28
construction,638,7.058310128050641,Low,11.7
vehicle_breakdown,119,0.8173298041782591,Medium,11.94
vehicle_breakdown,98,0.8937103171777899,Low,6.99
vehicle_breakdown,126,1.1262788063757685,Low,7.25
vehicle_breakdown,93,0.9220123116492104,Low,7.02
vehicle_breakdown,120,0.8444085480783219,Low,2.96
vehicle_breakdown,90,0.9644291985825348,Low,7.05
others,702,1.6077749996890474,Medium,10.31
vehicle_breakdown,74,0.8920339789554539,Low,6.97
pot_holes,95,1.0395986941520947,Low,7.13
pot_holes,110,0.8174840783875945,Low,2.93
congestion,1263,1.7625232319667055,Low,9.03
vehicle_breakdown,86,1.036200374968595,Low,7.12
tree_fall,1142,2.229148329674175,Medium,12.37
vehicle_breakdown,90,0.9600335778819058,Low,3.05
vehicle_breakdown,74,0.9789052427585875,Low,3.05
public_event,5700,5.979048627833167,High,23.68
vehicle_breakdown,71,1.1021624426454213,Low,7.17
vehicle_breakdown,76,1.0812569091200437,Low,7.16
procession,7770,5.999338806494544,High,25.77
road_conditions,701,1.882060014774842,Medium,10.58
vehicle_breakdown,116,1.1025381714217248,Low,3.22
construction,503,6.779337891652885,Medium,15.28
public_event,5159,5.965231943587616,High,24.12
vehicle_breakdown,91,1.1974702678684068,Low,7.29
vehicle_breakdown,108,0.8838199509673342,Low,2.99
vehicle_breakdown,98,1.0416244199074305,Low,3.14
public_event,5508,4.672682898523531,High,23.18
accident,719,1.7663228375577171,Low,8.49
vehicle_breakdown,116,1.021250338621728,Low,7.14
vehicle_breakdown,116,0.9146361085356557,Low,3.03
vehicle_breakdown,123,1.0542538962702275,Low,7.18
vehicle_breakdown,127,1.0109589894320061,Low,3.14
vehicle_breakdown,118,1.1703928170494906,Low,7.29
vehicle_breakdown,120,0.9685406895402824,Low,7.09
vehicle_breakdown,79,1.1257114035180737,Low,3.2
others,1069,1.9237957745730787,Low,6.99
vip_movement,2203,2.5736372707012607,Medium,14.78
construction,383,5.998884328626314,Low,10.38
vehicle_breakdown,106,0.8491577973603398,Low,6.96
others,1223,2.278963676746712,Medium,11.5
vehicle_breakdown,104,1.143482024834288,Low,3.25
construction,625,5.087487408537299,Medium,13.71
vehicle_breakdown,77,1.075368257860035,Low,3.15
vehicle_breakdown,81,0.8903943717636167,Low,6.97
vehicle_breakdown,98,1.1208370518115487,Low,3.22
vehicle_breakdown,106,1.0055613216684371,Low,3.11
vehicle_breakdown,79,1.1749791589438354,Low,3.25
vehicle_breakdown,103,0.8559672541308252,Low,6.96
vehicle_breakdown,105,0.821325745607675,Low,6.93
vehicle_breakdown,127,0.8181204542796742,Low,6.95
vehicle_breakdown,88,0.8513439480579952,Low,2.94
accident,727,1.7454072068639184,Low,8.47
vehicle_breakdown,73,1.1056778876064304,Low,7.18
procession,7632,5.499568949615936,Medium,21.13
accident,875,1.9371486420977702,Medium,12.81
construction,440,6.593471983940755,Low,11.03
construction,358,6.193592005478791,Medium,14.55
congestion,1272,1.713954220507501,Low,8.99
others,1041,1.84833772705278,Low,6.89
vehicle_breakdown,99,1.134515858005521,Low,3.23
vehicle_breakdown,105,1.049222839466671,Low,3.15
vehicle_breakdown,98,0.8419659936876188,Low,6.94
procession,7611,5.833661846289486,Medium,21.44
vehicle_breakdown,89,1.097998545058612,Low,7.19
vehicle_breakdown,108,0.9290149580004089,Low,7.04
procession,8420,4.932085576902896,High,26.35
vehicle_breakdown,114,0.8197233154458623,Low,6.93
vehicle_breakdown,101,0.982393897690424,Low,3.08
procession,7708,7.03779984950426,Medium,22.75
vehicle_breakdown,80,1.0643810050055431,Low,7.14
vehicle_breakdown,78,1.0041662544039152,Low,7.08
pot_holes,92,1.1774320360743937,Low,7.27
vehicle_breakdown,127,1.1793140180796,Low,3.31
others,1046,2.253016620933423,Low,7.3
others,1076,2.1246839257999555,Low,7.2
construction,639,6.908858415631951,Medium,15.55
others,1187,2.1093964086720023,Medium,11.3
vehicle_breakdown,114,0.9752778152571171,Low,7.09
vehicle_breakdown,100,1.1008105941503075,Low,3.2
vehicle_breakdown,115,0.9399517499976965,Low,3.05
vehicle_breakdown,116,1.0139775742022152,Low,7.13
construction,468,5.060502584056093,Medium,13.53
construction,371,6.69651159750641,Low,11.07
vehicle_breakdown,118,1.0285766683110098,Low,7.15
vehicle_breakdown,102,1.0186700265465434,Low,7.12
vehicle_breakdown,85,0.8419438065093938,Low,2.93
public_event,5460,4.196793060760088,High,22.66
vehicle_breakdown,86,1.154647902339369,Low,7.24
vehicle_breakdown,113,0.8854567333649322,Low,3.0
vehicle_breakdown,85,0.922613460454149,Low,3.01
vehicle_breakdown,119,1.1431358498270292,Low,7.26
pot_holes,86,0.9060573985159495,Low,2.99
vehicle_breakdown,80,0.8373750274781482,Low,6.92
vehicle_breakdown,77,1.0841072473197384,Low,3.16
vehicle_breakdown,111,1.125110213413032,Low,7.24
vehicle_breakdown,115,0.9302202302551814,Low,7.05
vehicle_breakdown,124,1.0119716434630366,Low,7.14
vehicle_breakdown,95,1.1231514032311862,Low,7.22
vehicle_breakdown,127,0.8747269831222504,Low,7.0
construction,562,4.863042428818145,Medium,13.43
vehicle_breakdown,118,0.8796325326255815,Low,7.0
vehicle_breakdown,113,0.8163975237904706,Low,6.93
accident,780,1.9290188031472777,Low,8.71
road_conditions,1038,1.8447080866967984,Low,6.88
vehicle_breakdown,109,0.803679057767098,Low,6.91
road_conditions,975,2.0005694228972724,Medium,10.98
vehicle_breakdown,110,1.1709020654441957,Low,7.28
public_event,5749,4.298143715011556,Critical,27.05
vehicle_breakdown,88,0.9219188324132843,Low,3.01
vehicle_breakdown,70,0.8169951231327922,Low,2.89
construction,468,5.198644751506384,Medium,13.67
others,785,1.8302603646501583,Medium,10.62
vehicle_breakdown,116,0.8123394697914421,Low,2.93
others,995,2.38486642442172,Medium,11.38
construction,482,5.39296174856933,Medium,13.87
vehicle_breakdown,102,0.8410613769114867,Low,2.94
procession,8542,7.08238800990425,High,27.62
vehicle_breakdown,70,0.9830142560176534,Low,3.05
vehicle_breakdown,118,0.9947127194277565,Low,7.11
vehicle_breakdown,106,1.0322001186277574,Low,7.14
vehicle_breakdown,82,0.9636798527803695,Low,3.05
others,780,1.8143431583743677,Low,6.59
vehicle_breakdown,106,0.9772312601724247,Low,7.08
vehicle_breakdown,102,1.0143165496457958,Low,7.12
accident,781,1.97441524877477,Low,8.76
accident,908,1.8958655601373637,Medium,12.8
pot_holes,81,0.8157634103683389,Low,2.9
accident,917,1.8039741572168417,Low,8.72
vehicle_breakdown,91,1.0849485735056885,Low,7.18
vehicle_breakdown,93,0.8158549102589195,Low,6.91
accident,999,2.0280704664918994,Low,9.03
vehicle_breakdown,70,1.1786939884186374,Low,3.25
vehicle_breakdown,95,1.162740350156286,Low,7.26
vehicle_breakdown,90,1.0607788555810735,Low,7.15
vehicle_breakdown,71,1.079543711702869,Medium,12.15
vehicle_breakdown,127,1.0216979291536694,Low,7.15
water_logging,798,3.7640020791802913,Low,8.56
construction,606,6.550108549803847,Low,11.16
construction,366,5.751782649164369,Medium,15.12
vehicle_breakdown,109,1.0944663626049798,Low,3.2
vehicle_breakdown,117,1.0456693889998734,Low,7.16
others,979,1.6389281782183103,Medium,10.62
vehicle_breakdown,91,1.1648318939157494,Low,3.26
accident,1016,2.0359562939544573,Low,9.05
road_conditions,1296,2.2722307681453415,Low,7.57
vehicle_breakdown,95,1.065906741407708,Low,7.16
vehicle_breakdown,116,1.1666962666768526,Low,7.28
water_logging,885,4.733484109659128,Low,9.62
vehicle_breakdown,82,1.0623191338748577,Low,3.14
vehicle_breakdown,81,0.803716708892539,Low,2.88
others,1075,2.3785622145082175,Medium,11.45
vehicle_breakdown,71,1.0230273843486435,Low,7.09
vehicle_breakdown,74,0.8839151585508753,Low,2.96
pot_holes,73,0.9820375482779177,Low,3.06
road_conditions,993,2.09782370725068,Low,7.09
vehicle_breakdown,97,0.8028677058407729,Low,6.9
vehicle_breakdown,107,1.0979723703931972,Low,7.2
vehicle_breakdown,125,0.8904551260532226,Low,7.02
vehicle_breakdown,126,0.8241321845618026,Low,2.95
others,732,2.369508609196527,Medium,11.1
vehicle_breakdown,94,0.9725486597212363,Low,7.07
vehicle_breakdown,89,0.9516414222307827,Low,7.04
vehicle_breakdown,129,0.9499242369780906,Low,3.08
construction,608,6.768160216534225,Medium,15.38
vehicle_breakdown,88,0.9507577692446383,Low,3.04
vehicle_breakdown,126,0.8990840518142761,Low,7.03
vehicle_breakdown,109,1.173661331946561,Low,8.28
vehicle_breakdown,81,0.986560606795531,Low,7.07
vehicle_breakdown,74,1.0389288220537467,Low,3.11
vehicle_breakdown,127,0.9880123163680581,Low,7.12
others,1054,1.6219922797213997,Low,6.68
construction,603,5.882645720208266,Low,10.49
vehicle_breakdown,119,0.9189705595749899,Low,7.04
others,1124,2.145952381612365,Low,7.27
vehicle_breakdown,80,0.8217916379380727,Low,2.9
vehicle_breakdown,70,0.8771738248627095,Low,2.95
others,1062,2.2986091946221334,Low,7.36
vehicle_breakdown,129,0.8595791754377373,Low,6.99
vehicle_breakdown,94,0.9368815017731363,Low,7.03
vehicle_breakdown,79,1.1477790095168725,Low,3.23
vehicle_breakdown,123,1.1524598667118207,Low,7.28
construction,356,5.509055925762955,Medium,13.87
vehicle_breakdown,127,0.9417014920856424,Low,7.07
accident,721,1.8054098382447614,Medium,12.53
pot_holes,70,1.1453791190051141,Low,7.22
others,996,2.3520027660900857,Low,7.35
vehicle_breakdown,123,0.9905349086257982,Low,7.11
water_logging,726,4.190392727348803,Medium,13.92
pot_holes,100,0.9106019889208983,Low,8.01
vehicle_breakdown,96,0.8749781946311285,Low,6.97
vehicle_breakdown,110,0.8559223234954495,Low,2.97
vehicle_breakdown,81,0.9777936639694073,Low,7.06
vehicle_breakdown,128,1.0960937596740399,Low,3.22
vehicle_breakdown,118,0.9102770417336247,Low,7.03
vehicle_breakdown,71,1.0426061213407798,Low,7.11
vehicle_breakdown,80,1.1171386746773133,Low,7.2
vehicle_breakdown,124,1.1810037711401906,Low,7.31
water_logging,752,4.696828401464354,Low,9.45
vehicle_breakdown,105,1.144328185324782,Low,7.25
public_event,4208,4.808750314138805,Medium,17.02
public_event,4800,4.897809414508921,Medium,17.7
construction,368,6.142605048002427,Medium,14.51
public_event,5133,4.629459859079725,Medium,17.76
vehicle_breakdown,71,0.8795853913770726,Low,6.95
vehicle_breakdown,108,1.0123655708028974,Low,7.12
vehicle_breakdown,76,1.1848453162858745,Low,7.26
vehicle_breakdown,71,0.9207720661208334,Low,6.99
vehicle_breakdown,115,1.0479695031958207,Low,3.16
construction,503,5.587797439819147,Medium,14.09
vehicle_breakdown,97,0.9916706231721799,Low,3.09
vehicle_breakdown,100,1.178651982432114,Low,3.28
water_logging,887,3.9041857154491106,Medium,12.79
vehicle_breakdown,86,1.1992112493023088,Low,7.29
vehicle_breakdown,70,0.9415599405443741,Low,7.01
road_conditions,1186,2.301662747061636,Low,7.49
vehicle_breakdown,94,0.9721077834632046,Low,7.07
procession,7741,5.027834395471914,Medium,20.77
procession,7352,5.612779085174912,Medium,20.96
construction,456,6.016928974029764,Medium,14.47
vehicle_breakdown,103,1.0821510126540523,Low,8.19
others,949,1.861350501388512,Low,6.81
public_event,4472,5.03669395777552,Medium,17.51
vehicle_breakdown,127,0.8160321868381923,Low,6.94
vehicle_breakdown,117,0.9284400849247034,Low,3.05
congestion,894,2.2468813166644583,Low,9.14
construction,368,5.383086072574098,Medium,14.75
vehicle_breakdown,107,1.1208627182743207,Low,3.23
others,1183,1.9575528912323512,Medium,11.14
construction,409,5.374099777616831,Medium,13.78
vehicle_breakdown,127,0.8996654919942061,Low,7.03
vehicle_breakdown,86,0.8094189939643922,Low,6.9
vehicle_breakdown,99,1.0155715132565382,Low,3.11
vehicle_breakdown,78,1.0440281927187982,Low,7.12
construction,479,7.08543219241663,Medium,16.56
vehicle_breakdown,85,0.986661915689723,Low,7.07
water_logging,560,3.4041142955417296,Medium,11.96
construction,481,5.510341252591754,High,18.99
vehicle_breakdown,115,1.1008953257662173,Low,3.22
tree_fall,977,1.7664145790155075,High,15.74
others,763,1.6056322711703088,Medium,10.37
construction,565,6.183516534179767,Medium,14.75
water_logging,548,4.4971416390949095,Medium,13.05
vehicle_breakdown,82,0.8532482461457148,Low,2.94
road_conditions,729,1.9482647459251778,High,15.68
vehicle_breakdown,80,0.8673979366113528,Low,6.95
vehicle_breakdown,80,1.0209853889877618,Low,7.1
tree_fall,861,2.00016393409997,Low,6.86
vehicle_breakdown,126,0.966491286030477,Low,7.09
vehicle_breakdown,80,0.9633690254241535,Low,3.04
vehicle_breakdown,81,0.8105967681883421,Low,2.89
vehicle_breakdown,127,1.000260761537233,Low,7.13
vehicle_breakdown,88,1.0129980271083645,Low,3.1
pot_holes,77,1.0707755200214912,Low,3.15
pot_holes,91,1.1381071246863976,Low,3.23
construction,624,4.856366609216736,Low,9.48
pot_holes,85,1.0396409189355986,Low,3.12
vehicle_breakdown,78,1.1495107834333251,Low,3.23
construction,644,4.881150302206188,Low,9.53
vehicle_breakdown,90,0.9348554510397903,Low,7.02
vehicle_breakdown,87,0.9347708800075436,Low,3.02
vehicle_breakdown,111,1.0537124681020174,Low,7.16
vehicle_breakdown,84,1.0082626476242358,Low,3.09
construction,504,6.977830575715075,High,20.48
vehicle_breakdown,99,0.9250280344295174,Low,7.02
vehicle_breakdown,100,0.9162832528621744,Low,3.02
vehicle_breakdown,86,0.8141366545724716,Low,2.9
vehicle_breakdown,104,1.0278696929964977,Low,7.13
vehicle_breakdown,108,1.1837788691932611,Low,7.29
vehicle_breakdown,120,1.0057044512632853,Low,7.13
vehicle_breakdown,109,0.8243179131543588,Low,2.93
vehicle_breakdown,76,1.1343580059907208,Low,3.21
construction,615,6.660840314667057,Medium,15.28
vehicle_breakdown,92,0.9084705974949497,Low,7.0
vehicle_breakdown,126,0.8603477386720587,Low,2.99
water_logging,600,4.782270280106475,Medium,13.38
water_logging,632,4.465619956664525,Medium,13.1
congestion,1445,1.864986093094958,Medium,13.31
road_conditions,1140,1.6582254649301964,Low,6.8
vehicle_breakdown,108,0.8295485467257999,Low,2.94
vehicle_breakdown,94,1.0850360237945718,Low,7.18
vehicle_breakdown,116,0.9672744520819793,Low,7.08
vehicle_breakdown,114,1.138861713828254,Low,7.25
pot_holes,121,1.0810847514821107,Low,3.2
construction,426,4.958702127021389,Low,9.38
vehicle_breakdown,84,0.8721506951564011,Low,2.96
vehicle_breakdown,91,1.1252010965496164,Low,3.22
vehicle_breakdown,109,1.0584604679751848,Low,3.17
vehicle_breakdown,93,0.9983341571775534,Low,7.09
vehicle_breakdown,129,1.1953528598492276,Low,3.32
vehicle_breakdown,78,1.126880814139348,Low,3.2
vehicle_breakdown,101,1.108873362728144,Low,7.21
vehicle_breakdown,73,1.067442135233068,Low,3.14
congestion,988,1.799599922251888,Medium,12.79
vehicle_breakdown,72,0.9662746804377356,Low,3.04
congestion,1045,2.3503364943456395,Medium,13.4
congestion,847,2.200165765885645,Low,9.05
vehicle_breakdown,83,1.1530664101475065,Low,7.24
accident,834,2.1121449259329723,Low,8.95
vehicle_breakdown,121,0.9784522553513743,Low,3.1
vehicle_breakdown,102,1.1271011795409343,Low,7.23
construction,518,6.110807144204973,Low,10.63
water_logging,702,3.6590448829637943,Medium,12.36
vehicle_breakdown,77,1.004131457347855,Low,3.08
vehicle_breakdown,79,1.1555563685155898,Low,3.23
water_logging,908,4.620493809478454,Low,9.53
vehicle_breakdown,70,0.957254364417024,Low,3.03
vehicle_breakdown,78,1.04895944876017,Low,3.13
accident,812,1.8900940921972906,Low,8.7
vehicle_breakdown,123,0.8868432241993642,Low,7.01
vehicle_breakdown,92,0.9895133629429109,Low,7.08
vehicle_breakdown,97,1.1524379072058153,Low,3.25
construction,380,6.5305696383154235,Medium,15.91
accident,661,1.6935733014014835,Low,8.35
pot_holes,124,0.900323088885622,Low,7.02
vehicle_breakdown,93,1.0666577813869504,Low,3.16
vehicle_breakdown,124,1.0393915445359605,Low,3.16
construction,381,5.470461317800946,Low,9.85
vehicle_breakdown,109,1.1308480335359918,Low,3.24
road_conditions,717,2.3231949293195147,Medium,11.04
construction,486,7.108970217014887,Low,11.59
vehicle_breakdown,126,0.8460303904683554,Medium,11.97
water_logging,587,3.499966893457149,Low,8.09
vehicle_breakdown,99,0.9794302254972147,Low,7.08
vehicle_breakdown,120,1.0171161161211604,Low,3.14
water_logging,816,4.651913229779736,Medium,13.47
water_logging,596,3.8656895706178367,Low,8.46
tree_fall,854,1.7482035597700252,Medium,11.6
road_conditions,1026,2.2643855741113597,Medium,11.29
water_logging,812,4.084919298713699,Low,8.9
vehicle_breakdown,112,0.8460726576541788,Low,2.96
vehicle_breakdown,84,1.1831268088676135,Low,3.27
vehicle_breakdown,79,0.8155310544917178,Low,6.89
accident,839,2.158103574045626,Medium,13.0
vehicle_breakdown,108,1.189146062712949,Low,7.3
vehicle_breakdown,108,1.1486880912771347,Low,3.26
vehicle_breakdown,84,0.8654220490041498,Low,6.95
construction,357,6.999660544690029,Low,11.36
vehicle_breakdown,117,1.0714018198560253,Low,7.19
vehicle_breakdown,76,1.1673830154299096,Low,7.24
vehicle_breakdown,70,0.8504315677520414,Low,6.92
vehicle_breakdown,76,1.0986951799347646,Low,7.17
vehicle_breakdown,125,0.9295099668808655,Low,3.05
vehicle_breakdown,109,0.9445614221507235,Low,7.05
vehicle_breakdown,103,1.0677607284815522,Low,7.17
vehicle_breakdown,125,1.125156376967189,Low,7.25
construction,466,6.5223313611776925,Medium,14.99
vehicle_breakdown,91,0.9949021343447357,Low,7.09
others,867,2.1806573150429687,Medium,11.05
vehicle_breakdown,88,1.0334358316977266,Low,7.12
vehicle_breakdown,120,1.070396139414739,Low,3.19
vehicle_breakdown,125,1.0454384669342287,Low,7.17
vehicle_breakdown,85,0.8084564884196602,Low,6.89
others,1232,2.133822894050553,Low,7.37
others,713,2.2241819043218767,Low,6.94
accident,872,2.370167232130715,Medium,14.24
others,1029,2.3131851597075324,Medium,11.34
accident,947,1.8880983567250613,Low,8.84
others,914,2.2316106423315394,Low,7.15
vehicle_breakdown,87,0.8193881072044449,Low,6.91
vehicle_breakdown,126,1.1151676810605804,Low,7.24
vehicle_breakdown,117,0.8745199351969644,Low,6.99
construction,635,5.80716785401938,Medium,14.44
construction,499,5.789647687145959,Medium,14.29
vehicle_breakdown,85,1.022978791168855,Low,3.11
vehicle_breakdown,128,1.1088364446391847,Low,7.24
vehicle_breakdown,72,1.0573068952340772,Low,7.13
pot_holes,87,1.196688164234807,Low,3.28
vehicle_breakdown,124,0.9233383922351686,Low,7.05
pot_holes,112,0.8176918071744504,Low,6.93
road_conditions,821,1.8690933150410338,Medium,10.69
pot_holes,88,1.069234523494567,Low,3.16
pot_holes,106,0.9442384692253128,Low,3.05
pot_holes,118,0.9637965834814805,Low,3.08
pot_holes,78,0.9075573880345821,Low,2.99
pot_holes,103,1.1206654094716342,Low,3.22
vehicle_breakdown,123,0.9066167788452792,Low,3.03
vehicle_breakdown,90,1.1702730598113673,Low,8.26
test_demo,710,1.9170491236626273,Low,6.63
pot_holes,106,1.0397700588527083,Low,3.15
pot_holes,71,0.8797022255747896,Low,2.95
pot_holes,101,1.099813350453453,Low,3.2
vehicle_breakdown,74,0.884788041377657,Low,6.96
pot_holes,79,0.8892091723098388,Low,2.97
others,787,2.041216300925239,Low,6.83
pot_holes,73,1.1310127471812972,Low,3.2
vehicle_breakdown,104,0.8438847993112183,Low,6.95
vehicle_breakdown,117,1.1937963983305728,Low,7.31
pot_holes,97,0.8902039385029242,Low,2.99
pot_holes,80,1.0538102134255527,Low,3.13
vehicle_breakdown,108,1.0543943380996534,Low,3.16
pot_holes,123,1.119161479214628,Low,3.24
vehicle_breakdown,76,0.8472156590216564,Low,7.92
pot_holes,103,0.8341803492731122,Low,2.94
pot_holes,101,1.0594987980229376,Low,3.16
road_conditions,836,1.818711241626159,Low,6.65
pot_holes,128,1.016548249471535,Low,3.14
vehicle_breakdown,104,1.1736884996977412,Low,8.28
road_conditions,825,2.0730193471064027,Low,6.9
vehicle_breakdown,79,0.8143957004922172,Low,6.89
vehicle_breakdown,108,0.9321716736866381,Low,3.04
vehicle_breakdown,76,0.8658897252002786,Low,2.94
construction,509,5.892170052813992,Medium,14.4
accident,1008,2.149339040630979,Low,9.16
vehicle_breakdown,98,0.9150960920118635,Low,7.01
others,1135,1.7855956241001574,Medium,10.92
accident,736,2.3786020400567396,Medium,13.11
construction,541,5.947041618688251,Medium,15.49
congestion,857,2.3449707477506454,Low,9.2
vehicle_breakdown,91,1.004433091055417,Low,7.1
construction,561,5.986808231208629,Low,10.55
vehicle_breakdown,118,0.9523158881111198,Low,3.07
vehicle_breakdown,74,0.9747355069898314,Low,7.05
